datetime,city,state,country,country_label,shape,shape_cleaned,duration (seconds),duration_min,log_duration,latitude,longitude,year,month,hour,day_of_week,day_name,decade,season,is_weekend,time_of_day,comments
2004-08-15 00:16:00,roswell,nm,us,United States,disk,disk,780.0,13.0,6.660575149839686,33.3941667,-104.5225,2004,8,0,6,Sunday,2000,Summer,1,Night (0–6),Freaky Lights and Sound i feel very cold 10 degrees
2004-08-15 01:35:00,eugene,or,us,United States,triangle,triangle,2100.0,35.0,7.650168700845001,44.0522222,-123.0855556,2004,8,1,6,Sunday,2000,Summer,1,Night (0–6),Witnessed triangle shaped object w/ lights at altitude 25deg and azimuth 320 hover&#44 then move rapidly L-R&#44 hover again&#44 Yaw right
2004-08-15 02:00:00,la mesa,ca,us,United States,disk,disk,600.0,10.0,6.398594934535208,32.7677778,-117.0222222,2004,8,2,6,Sunday,2000,Summer,1,Night (0–6),It was a saucer with 4 lights &amp; tan glow
2004-08-15 02:50:00,firebaugh exit,ca,unknown,Unknown,other,other,60.0,1.0,4.110873864173311,36.289762,-119.125912,2004,8,2,6,Sunday,2000,Summer,1,Night (0–6),Was it a UFO or some strange goverment experiment; or was it simply a kid&#39s prank in the middle of nowhere?
2004-08-15 03:00:00,savannah,ga,us,United States,triangle,triangle,60.0,1.0,4.110873864173311,32.0833333,-81.1,2004,8,3,6,Sunday,2000,Summer,1,Night (0–6),Moon surface ufo sighting
2004-08-15 03:30:00,abbotsford (canada),bc,ca,Canada,unknown,unknown,1800.0,30.0,7.496097345175956,45.433333,-72.883333,2004,8,3,6,Sunday,2000,Summer,1,Night (0–6),Three lights in formation soon followed by single light
2004-08-15 03:30:00,cranston,ri,us,United States,formation,formation,1200.0,20.0,7.0909098220799835,41.7797222,-71.4377778,2004,8,3,6,Sunday,2000,Summer,1,Night (0–6),Saw a formation of crescent-shapped objects over suburban neighborhood.
2004-08-15 05:30:00,ocean city,md,us,United States,fireball,fireball,30.0,0.5,3.4339872044851463,38.3363889,-75.0852778,2004,8,5,6,Sunday,2000,Summer,1,Night (0–6),Object of green&#44 active cold fire traveling at very high speed low above the ground in absolute silence.
2004-08-15 07:45:00,bear valley,ca,us,United States,sphere,sphere,4.0,0.06666666666666667,1.6094379124341003,38.4647222,-120.0388889,2004,8,7,6,Sunday,2000,Summer,1,Morning (6–12),The 4 objects moved very rapidly from east to west&#44 then dissappeared.
2004-08-15 10:00:00,burbank (10-20 mins flight to),ca,us,United States,circle,circle,120.0,2.0,4.795790545596741,34.1808333,-118.3080556,2004,8,10,6,Sunday,2000,Summer,1,Morning (6–12),RED FURRY BALL LIGHT ROAMING THE MOUNTAINS
2004-08-15 11:00:00,west lebanon,nh,us,United States,light,light,1800.0,30.0,7.496097345175956,43.6422222,-72.2522222,2004,8,11,6,Sunday,2000,Summer,1,Morning (6–12),My freind Aaron and I took nightly walks this summer almost every night.  We walked the same paths each time through the grave yard and
2004-08-15 14:00:00,st. louis,mo,us,United States,cylinder,other,60.0,1.0,4.110873864173311,38.6272222,-90.1977778,2004,8,14,6,Sunday,2000,Summer,1,Afternoon (12–18),Black cylinder flying at altitude of airline within reaching distance.
2004-08-15 15:45:00,south bend,in,us,United States,triangle,triangle,240.0,4.0,5.484796933490655,41.6833333,-86.25,2004,8,15,6,Sunday,2000,Summer,1,Afternoon (12–18),The object made a sharp right turn&#44 spun around and shot off like a bullet.
2004-08-15 19:30:00,spring valley,ca,us,United States,light,light,180.0,3.0,5.198497031265826,32.7447222,-116.9980556,2004,8,19,6,Sunday,2000,Summer,1,Evening (18–24),Clear blue sky&#44 light moon-shaped object appears twice into different places miles up in the sky.
2004-08-15 20:00:00,north vancouver (canada),bc,ca,Canada,triangle,triangle,420.0,7.0,6.042632833682381,49.316667,-123.066667,2004,8,20,6,Sunday,2000,Summer,1,Evening (18–24),I am 10. I was with my mom when I looked up to see 3 stars I was looking at were  gone. Around them was three &quot;stars&quot; In a purfect dist
2004-08-15 21:00:00,al asad (near hit) (iraq),unknown,unknown,Unknown,sphere,sphere,60.0,1.0,4.110873864173311,35.954358,38.253305,2004,8,21,6,Sunday,2000,Summer,1,Evening (18–24),Amber sphere in Iraq
2004-08-15 21:00:00,denver,co,us,United States,triangle,triangle,10.0,0.16666666666666666,2.3978952727983707,39.7391667,-104.9841667,2004,8,21,6,Sunday,2000,Summer,1,Evening (18–24),Two triangular craft with 5 white lights each flying in formation.
2004-08-15 21:30:00,lebanon,nh,us,United States,light,light,600.0,10.0,6.398594934535208,43.6422222,-72.2522222,2004,8,21,6,Sunday,2000,Summer,1,Evening (18–24),bright light desaperes and reaperes and then flys over house
2004-08-15 21:30:00,pelzer,sc,us,United States,oval,oval,90.0,1.5,4.51085950651685,34.6422222,-82.4561111,2004,8,21,6,Sunday,2000,Summer,1,Evening (18–24),Steam power plant
2004-08-15 21:30:00,round rock,tx,us,United States,light,light,600.0,10.0,6.398594934535208,30.5080556,-97.6786111,2004,8,21,6,Sunday,2000,Summer,1,Evening (18–24),Saw UFO appear&#44 hover&#44 rise and  then disappear
2004-08-15 22:50:00,ahwatukee-foothills (phoenix),az,unknown,Unknown,light,light,300.0,5.0,5.707110264748875,33.312262,-112.035714,2004,8,22,6,Sunday,2000,Summer,1,Evening (18–24),Odd lights seen in Ahwatukee-Foothills area
2004-08-15 23:00:00,junction,tx,us,United States,disk,disk,900.0,15.0,6.803505257608338,30.4891667,-99.7716667,2004,8,23,6,Sunday,2000,Summer,1,Evening (18–24),Way cool but I was not expecting to see a UFO in the night sky over my ranch.  ((NUFORC Note:  Possible sighting of star?  PD))
2004-08-15 23:00:00,penticton (canada),bc,ca,Canada,light,light,5.0,0.08333333333333333,1.791759469228055,49.5,-119.583333,2004,8,23,6,Sunday,2000,Summer,1,Evening (18–24),bright light
2004-08-15 23:05:00,niagara falls (canada),on,ca,Canada,light,light,600.0,10.0,6.398594934535208,43.1,-79.05,2004,8,23,6,Sunday,2000,Summer,1,Evening (18–24),9 to 11 unusual reddish/orange lights which were continuosly changing formation.We are located in Niagara Falls Canada&#44and these li
2004-08-15 23:12:00,st. paul (southern part),mn,us,United States,formation,formation,420.0,7.0,6.042632833682381,44.9444444,-93.0930556,2004,8,23,6,Sunday,2000,Summer,1,Evening (18–24),three craft travel in formation above Minnesota.  ((NUFORC Note:  Possible contrail&#44 we believe.  PD))
2004-08-15 23:35:00,eldon,mo,us,United States,light,light,10.0,0.16666666666666666,2.3978952727983707,38.3483333,-92.5813889,2004,8,23,6,Sunday,2000,Summer,1,Evening (18–24),bright red light zig zag across sky then disappear
2005-08-15 01:26:00,dallas,tx,us,United States,formation,formation,780.0,13.0,6.660575149839686,32.7833333,-96.8,2005,8,1,0,Monday,2000,Summer,0,Night (0–6),Saw spaceships scanning the land.
2005-08-15 02:00:00,lamy,nm,us,United States,unknown,unknown,5.0,0.08333333333333333,1.791759469228055,35.4813889,-105.8791667,2005,8,2,0,Monday,2000,Summer,0,Night (0–6),I couldn&#39t sleep and got out of bed at 2AM during the annual Perseid meteor shower. Looking north west towards Santa Fe&#44 I saw what
2005-08-15 02:00:00,las vegas,nv,us,United States,light,light,120.0,2.0,4.795790545596741,36.175,-115.1363889,2005,8,2,0,Monday,2000,Summer,0,Night (0–6),A formation of a dozen independent green lights moves across the night sky over Las Vegas.
2005-08-15 03:00:00,bellingham,wa,us,United States,fireball,fireball,900.0,15.0,6.803505257608338,48.7597222,-122.4869444,2005,8,3,0,Monday,2000,Summer,0,Night (0–6),Amber lights on trail.
2005-08-15 04:00:00,plainfield,in,us,United States,other,other,1200.0,20.0,7.0909098220799835,39.7041667,-86.3994444,2005,8,4,0,Monday,2000,Summer,0,Night (0–6),In August 2005 i seen 3 non human  humanoid entities.
2005-08-15 05:12:00,o&#39fallon,mo,us,United States,triangle,triangle,240.0,4.0,5.484796933490655,38.8105556,-90.6997222,2005,8,5,0,Monday,2000,Summer,0,Night (0–6),It was triangular shaped with two large circular lights centered across the craft.
2005-08-15 05:45:00,covington,va,us,United States,triangle,triangle,6.0,0.1,1.9459101490553132,37.7933333,-79.9941667,2005,8,5,0,Monday,2000,Summer,0,Night (0–6),glowing triangle near Covington Va.
2005-08-15 11:00:00,olympia,wa,us,United States,unknown,unknown,300.0,5.0,5.707110264748875,47.0380556,-122.8994444,2005,8,11,0,Monday,2000,Summer,0,Morning (6–12),&quot;Satellites&quot; dance in the night sky.
2005-08-15 12:10:00,bakersfield,ca,us,United States,light,light,300.0,5.0,5.707110264748875,35.3733333,-119.0177778,2005,8,12,0,Monday,2000,Summer,0,Afternoon (12–18),Three lights in the sky above Bakersfield&#44 CA
2005-08-15 14:00:00,lompoc,ca,us,United States,other,other,600.0,10.0,6.398594934535208,34.6391667,-120.4569444,2005,8,14,0,Monday,2000,Summer,0,Afternoon (12–18),It was in the middle of the day and I was heading back from Lompoc Ca to Pismo Beach on Hwy 1.  As I rounded a bend in the road between
2005-08-15 17:25:00,port alberni (kennedy lake) (canada),bc,ca,Canada,sphere,sphere,1200.0,20.0,7.0909098220799835,49.233333,-124.8,2005,8,17,0,Monday,2000,Summer,0,Afternoon (12–18),UFO Port Alberni valley early august
2005-08-15 19:00:00,taunton,ma,us,United States,disk,disk,300.0,5.0,5.707110264748875,41.9,-71.0902778,2005,8,19,0,Monday,2000,Summer,0,Evening (18–24),It was over 300 yds long and approx 80 yds high and made no no sound at all.
2005-08-15 19:01:00,ste-marguerite lac masson (canada),qc,unknown,Unknown,sphere,sphere,1200.0,20.0,7.0909098220799835,46.032729,-74.054202,2005,8,19,0,Monday,2000,Summer,0,Evening (18–24),i was running in my motor canoe on the lake and i saw an immense orange ball much larger than the moon with horizontal grey black strip
2005-08-15 21:00:00,uss enterprise (at sea),unknown,unknown,Unknown,unknown,unknown,3600.0,60.0,8.188966863648876,30.710269,-87.019017,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),Unknown craft lands on carrier deck.
2005-08-15 21:15:00,aurora (canada),on,ca,Canada,light,light,180.0,3.0,5.198497031265826,44.0,-79.466667,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),Bright light in cloudy sky&#44 vanishes in the blue night sky
2005-08-15 21:15:00,murmet springs,il,unknown,Unknown,light,light,60.0,1.0,4.110873864173311,37.284501,-88.858022,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),An extremely bright light that moved tremendously fast&#44 stopped&#44 flickered and then took off at a right angle to it&#39s previous path.
2005-08-15 21:30:00,marysville,wa,us,United States,other,other,120.0,2.0,4.795790545596741,48.0519444,-122.1758333,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),&quot;Satellite&quot; does zigzag and conecntric circle course changes&#44 then disappears at high speed.
2005-08-15 21:30:00,west chester,pa,us,United States,other,other,20.0,0.3333333333333333,3.044522437723423,39.8494444,-75.3561111,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),Red blinking light circles stationary white light.
2005-08-15 21:45:00,mount olive,al,us,United States,disk,disk,1800.0,30.0,7.496097345175956,33.6708333,-86.8561111,2005,8,21,0,Monday,2000,Summer,0,Evening (18–24),Circular object with flashing lights&#44 whirring sounds&#44 and flashes of multicolored lights
2005-08-15 22:00:00,elko,nv,us,United States,unknown,unknown,15.0,0.25,2.772588722239781,40.8325,-115.7622222,2005,8,22,0,Monday,2000,Summer,0,Evening (18–24),2 lights performed a slingshot maneuver obtaining great speed shooting off in opposite directions.
2005-08-15 22:00:00,fort worth,tx,us,United States,other,other,1800.0,30.0,7.496097345175956,32.7252778,-97.3205556,2005,8,22,0,Monday,2000,Summer,0,Evening (18–24),fast diamond \/\/ i walk to work every night &#44due to my job is just a short stroll away the sky dark&#44 but dark blue and clear that nigh
2005-08-15 22:00:00,wolf point,mt,us,United States,other,other,180.0,3.0,5.198497031265826,48.0905556,-105.64,2005,8,22,0,Monday,2000,Summer,0,Evening (18–24),Large boomerang object flies close to ground.
2005-08-15 22:30:00,groningen (the netherlands),unknown,unknown,Unknown,circle,circle,60.0,1.0,4.110873864173311,53.219384,6.566502,2005,8,22,0,Monday,2000,Summer,0,Evening (18–24),Groningen&#44 the Netherlands
2005-08-15 23:00:00,borden/carlton (canada),pe,unknown,Unknown,fireball,fireball,60.0,1.0,4.110873864173311,46.253763,-63.692162,2005,8,23,0,Monday,2000,Summer,0,Evening (18–24),I have posted before on here about the two to three objects ive seen over borden/carlton and have just recieved a phone call from my fa
2005-08-15 23:00:00,constableville,ny,us,United States,teardrop,other,120.0,2.0,4.795790545596741,43.5666667,-75.4288889,2005,8,23,0,Monday,2000,Summer,0,Evening (18–24),Two magenta colored objects appearing over tree line and disappearing once I saw them.
2005-08-15 23:00:00,hamburg,ny,us,United States,circle,circle,120.0,2.0,4.795790545596741,42.7158333,-78.8297222,2005,8,23,0,Monday,2000,Summer,0,Evening (18–24),glowing lavender orb slowly disappears over fair
2005-08-15 23:00:00,waterford,mi,us,United States,triangle,triangle,120.0,2.0,4.795790545596741,42.7022222,-83.4027778,2005,8,23,0,Monday,2000,Summer,0,Evening (18–24),2 triangular crafts&#44 appearing about 20 minutes about&#44 fast moving&#44 with one green light and two alternately strobing white lights
2005-08-15 23:30:00,shoreview,mn,us,United States,circle,circle,5.0,0.08333333333333333,1.791759469228055,45.0791667,-93.1469444,2005,8,23,0,Monday,2000,Summer,0,Evening (18–24),STRANGE ORANGE OBJECT
2006-08-15 00:00:00,granada hills/mission hills,ca,unknown,Unknown,disk,disk,3600.0,60.0,8.188966863648876,34.270278,-118.484372,2006,8,0,1,Tuesday,2000,Summer,0,Night (0–6),We saw two flying saucers around midnight in granada hills going at fast speed around the city following the same route twice.
2006-08-15 00:30:00,russellville,ar,us,United States,unknown,unknown,10.0,0.16666666666666666,2.3978952727983707,35.2783333,-93.1336111,2006,8,0,1,Tuesday,2000,Summer,0,Night (0–6),Line of red lights drifting  over south side of Crow Mountain
2006-08-15 04:15:00,milwaukie,or,us,United States,circle,circle,120.0,2.0,4.795790545596741,45.4463889,-122.6380556,2006,8,4,1,Tuesday,2000,Summer,0,Night (0–6),Bright light that dropped straight down&#44 occasionally doing zig zags and loops&#44 but then straight back down.
2006-08-15 10:30:00,honesdale,pa,us,United States,unknown,unknown,30.0,0.5,3.4339872044851463,41.5766667,-75.2591667,2006,8,10,1,Tuesday,2000,Summer,0,Morning (6–12),Slient craft shines light on me
2006-08-15 13:30:00,kennewick,wa,us,United States,sphere,sphere,600.0,10.0,6.398594934535208,46.2113889,-119.1361111,2006,8,13,1,Tuesday,2000,Summer,0,Afternoon (12–18),5 silver/white/gold spheres over Kennewick&#44 Washington
2006-08-15 14:00:00,trout lake,wa,us,United States,flash,other,240.0,4.0,5.484796933490655,45.9975,-121.5269444,2006,8,14,1,Tuesday,2000,Summer,0,Afternoon (12–18),Bright strobe passes between viewers and Mt Adams then streaks skyward
2006-08-15 15:00:00,chicago/ohare,il,unknown,Unknown,other,other,90.0,1.5,4.51085950651685,41.977478,-87.836809,2006,8,15,1,Tuesday,2000,Summer,0,Afternoon (12–18),1 craft changing shape and color at same time following a md-88 or 90 above it crew of plane never knew.
2006-08-15 16:00:00,malcolm,ne,us,United States,sphere,sphere,900.0,15.0,6.803505257608338,40.9066667,-96.8625,2006,8,16,1,Tuesday,2000,Summer,0,Afternoon (12–18),Daytime sighting of large&#44 unmoving&#44 silent sphere that blended with sky &amp; clouds near Lincoln Nebraska in August&#44 2006
2006-08-15 17:00:00,tensed (near),id,us,United States,other,other,45.0,0.75,3.828641396489095,47.16,-116.9208333,2006,8,17,1,Tuesday,2000,Summer,0,Afternoon (12–18),A small metalic hourglass shaped object slowly rotating and hovering parallel to phone lines and highway
2006-08-15 17:20:00,chicago,il,us,United States,sphere,sphere,600.0,10.0,6.398594934535208,41.85,-87.65,2006,8,17,1,Tuesday,2000,Summer,0,Afternoon (12–18),daylight observation:  moving brilliant hi alt star-like object&#44 spherical
2006-08-15 17:45:00,escondido,ca,us,United States,light,light,600.0,10.0,6.398594934535208,33.1191667,-117.0855556,2006,8,17,1,Tuesday,2000,Summer,0,Afternoon (12–18),Strange lights in escondido
2006-08-15 19:15:00,seattle,wa,us,United States,unknown,unknown,420.0,7.0,6.042632833682381,47.6063889,-122.3308333,2006,8,19,1,Tuesday,2000,Summer,0,Evening (18–24),small object sitting still above seattle&#44 extremely far away&#44 wavering a little
2006-08-15 19:30:00,fredericton (canada),nb,ca,Canada,cigar,other,10.0,0.16666666666666666,2.3978952727983707,45.95,-66.633333,2006,8,19,1,Tuesday,2000,Summer,0,Evening (18–24),Metal like object&#44 size of plane&#44 no jet stream&#44 no wings&#44 no tail&#44 not moving at a great pace. Disappeared within seconds
2006-08-15 19:30:00,red bank,nj,us,United States,other,other,240.0,4.0,5.484796933490655,40.3469444,-74.0647222,2006,8,19,1,Tuesday,2000,Summer,0,Evening (18–24),UFO looks like Chemical Structure of Carbon.
